% 
% 
@RELATION GCH 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE class {C02, C01, C03} 

@DATA 
17984.0,616.0,648.0,638.0,612.0,603.0,638.0,679.0,653.0,702.0,723.0,815.0,917.0,1144.0,1650.0,1582.0,1038.0,873.0,778.0,745.0,716.0,5246.0,17984.0,616.0,648.0,638.0,612.0,603.0,638.0,679.0,653.0,702.0,723.0,815.0,917.0,1144.0,1650.0,1582.0,1038.0,873.0,778.0,745.0,716.0,5246.0,17984.0,616.0,648.0,638.0,612.0,603.0,638.0,679.0,653.0,702.0,723.0,815.0,917.0,1144.0,1650.0,1582.0,1038.0,873.0,778.0,745.0,716.0,5246.0,C03
7139.0,254.0,272.0,283.0,268.0,280.0,293.0,297.0,289.0,313.0,333.0,323.0,326.0,351.0,352.0,394.0,386.0,418.0,447.0,471.0,565.0,25946.0,7139.0,254.0,272.0,283.0,268.0,280.0,293.0,297.0,289.0,313.0,333.0,323.0,326.0,351.0,352.0,394.0,386.0,418.0,447.0,471.0,565.0,25946.0,7139.0,254.0,272.0,283.0,268.0,280.0,293.0,297.0,289.0,313.0,333.0,323.0,326.0,351.0,352.0,394.0,386.0,418.0,447.0,471.0,565.0,25946.0,C03
10794.0,488.0,516.0,526.0,578.0,598.0,654.0,724.0,755.0,868.0,1040.0,1279.0,1800.0,7104.0,3941.0,2530.0,1108.0,1012.0,920.0,925.0,939.0,901.0,10794.0,488.0,516.0,526.0,578.0,598.0,654.0,724.0,755.0,868.0,1040.0,1279.0,1800.0,7104.0,3941.0,2530.0,1108.0,1012.0,920.0,925.0,939.0,901.0,10794.0,488.0,516.0,526.0,578.0,598.0,654.0,724.0,755.0,868.0,1040.0,1279.0,1800.0,7104.0,3941.0,2530.0,1108.0,1012.0,920.0,925.0,939.0,901.0,C03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,1218.0,1181.0,1077.0,986.0,977.0,994.0,1035.0,1098.0,1164.0,1295.0,1493.0,1765.0,25420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,1218.0,1181.0,1077.0,986.0,977.0,994.0,1035.0,1098.0,1164.0,1295.0,1493.0,1765.0,25420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,1218.0,1181.0,1077.0,986.0,977.0,994.0,1035.0,1098.0,1164.0,1295.0,1493.0,1765.0,25420.0,C03
0.0,0.0,829.0,826.0,790.0,750.0,759.0,699.0,712.0,735.0,729.0,777.0,805.0,893.0,1012.0,1297.0,1954.0,2163.0,1355.0,1171.0,1056.0,20688.0,0.0,0.0,829.0,826.0,790.0,750.0,759.0,699.0,712.0,735.0,729.0,777.0,805.0,893.0,1012.0,1297.0,1954.0,2163.0,1355.0,1171.0,1056.0,20688.0,0.0,0.0,829.0,826.0,790.0,750.0,759.0,699.0,712.0,735.0,729.0,777.0,805.0,893.0,1012.0,1297.0,1954.0,2163.0,1355.0,1171.0,1056.0,20688.0,C03
10159.0,591.0,619.0,659.0,716.0,763.0,859.0,978.0,1190.0,1547.0,2137.0,5227.0,5197.0,1644.0,1275.0,1096.0,1033.0,988.0,952.0,978.0,1047.0,345.0,10159.0,591.0,619.0,659.0,716.0,763.0,859.0,978.0,1190.0,1547.0,2137.0,5227.0,5197.0,1644.0,1275.0,1096.0,1033.0,988.0,952.0,978.0,1047.0,345.0,10159.0,591.0,619.0,659.0,716.0,763.0,859.0,978.0,1190.0,1547.0,2137.0,5227.0,5197.0,1644.0,1275.0,1096.0,1033.0,988.0,952.0,978.0,1047.0,345.0,C03
7048.0,921.0,976.0,1079.0,1217.0,1482.0,2271.0,2821.0,1698.0,1505.0,1591.0,1559.0,1885.0,2805.0,3408.0,1835.0,1624.0,1513.0,1471.0,1291.0,0.0,0.0,7048.0,921.0,976.0,1079.0,1217.0,1482.0,2271.0,2821.0,1698.0,1505.0,1591.0,1559.0,1885.0,2805.0,3408.0,1835.0,1624.0,1513.0,1471.0,1291.0,0.0,0.0,7048.0,921.0,976.0,1079.0,1217.0,1482.0,2271.0,2821.0,1698.0,1505.0,1591.0,1559.0,1885.0,2805.0,3408.0,1835.0,1624.0,1513.0,1471.0,1291.0,0.0,0.0,C03
8676.0,396.0,428.0,445.0,449.0,471.0,495.0,517.0,543.0,558.0,624.0,661.0,760.0,873.0,1030.0,1241.0,1689.0,2152.0,1420.0,1450.0,1471.0,13651.0,8676.0,396.0,428.0,445.0,449.0,471.0,495.0,517.0,543.0,558.0,624.0,661.0,760.0,873.0,1030.0,1241.0,1689.0,2152.0,1420.0,1450.0,1471.0,13651.0,8676.0,396.0,428.0,445.0,449.0,471.0,495.0,517.0,543.0,558.0,624.0,661.0,760.0,873.0,1030.0,1241.0,1689.0,2152.0,1420.0,1450.0,1471.0,13651.0,C03
5842.0,519.0,530.0,555.0,568.0,596.0,646.0,662.0,781.0,931.0,1199.0,1892.0,1381.0,1004.0,875.0,861.0,797.0,829.0,772.0,849.0,825.0,17086.0,5842.0,519.0,530.0,555.0,568.0,596.0,646.0,662.0,781.0,931.0,1199.0,1892.0,1381.0,1004.0,875.0,861.0,797.0,829.0,772.0,849.0,825.0,17086.0,5842.0,519.0,530.0,555.0,568.0,596.0,646.0,662.0,781.0,931.0,1199.0,1892.0,1381.0,1004.0,875.0,861.0,797.0,829.0,772.0,849.0,825.0,17086.0,C03
7524.0,290.0,313.0,306.0,328.0,330.0,323.0,354.0,342.0,375.0,389.0,388.0,424.0,425.0,462.0,502.0,528.0,580.0,667.0,773.0,896.0,23481.0,7524.0,290.0,313.0,306.0,328.0,330.0,323.0,354.0,342.0,375.0,389.0,388.0,424.0,425.0,462.0,502.0,528.0,580.0,667.0,773.0,896.0,23481.0,7524.0,290.0,313.0,306.0,328.0,330.0,323.0,354.0,342.0,375.0,389.0,388.0,424.0,425.0,462.0,502.0,528.0,580.0,667.0,773.0,896.0,23481.0,C03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,1419.0,37885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,1419.0,37885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,1419.0,37885.0,C03
8510.0,400.0,406.0,421.0,435.0,446.0,479.0,487.0,521.0,537.0,582.0,661.0,721.0,831.0,1004.0,1197.0,1660.0,2164.0,1416.0,1404.0,1510.0,14208.0,8510.0,400.0,406.0,421.0,435.0,446.0,479.0,487.0,521.0,537.0,582.0,661.0,721.0,831.0,1004.0,1197.0,1660.0,2164.0,1416.0,1404.0,1510.0,14208.0,8510.0,400.0,406.0,421.0,435.0,446.0,479.0,487.0,521.0,537.0,582.0,661.0,721.0,831.0,1004.0,1197.0,1660.0,2164.0,1416.0,1404.0,1510.0,14208.0,C03
11011.0,675.0,701.0,754.0,809.0,887.0,988.0,1195.0,1426.0,1871.0,2563.0,1936.0,1999.0,2388.0,3330.0,2627.0,3007.0,1833.0,0.0,0.0,0.0,0.0,11011.0,675.0,701.0,754.0,809.0,887.0,988.0,1195.0,1426.0,1871.0,2563.0,1936.0,1999.0,2388.0,3330.0,2627.0,3007.0,1833.0,0.0,0.0,0.0,0.0,11011.0,675.0,701.0,754.0,809.0,887.0,988.0,1195.0,1426.0,1871.0,2563.0,1936.0,1999.0,2388.0,3330.0,2627.0,3007.0,1833.0,0.0,0.0,0.0,0.0,C03
14565.0,710.0,745.0,895.0,1022.0,1229.0,1550.0,2018.0,1969.0,1417.0,1079.0,976.0,892.0,856.0,789.0,787.0,752.0,750.0,741.0,750.0,741.0,4767.0,14565.0,710.0,745.0,895.0,1022.0,1229.0,1550.0,2018.0,1969.0,1417.0,1079.0,976.0,892.0,856.0,789.0,787.0,752.0,750.0,741.0,750.0,741.0,4767.0,14565.0,710.0,745.0,895.0,1022.0,1229.0,1550.0,2018.0,1969.0,1417.0,1079.0,976.0,892.0,856.0,789.0,787.0,752.0,750.0,741.0,750.0,741.0,4767.0,C03
4694.0,275.0,277.0,279.0,268.0,285.0,282.0,282.0,291.0,288.0,296.0,293.0,324.0,309.0,324.0,332.0,336.0,354.0,363.0,390.0,380.0,29078.0,4694.0,275.0,277.0,279.0,268.0,285.0,282.0,282.0,291.0,288.0,296.0,293.0,324.0,309.0,324.0,332.0,336.0,354.0,363.0,390.0,380.0,29078.0,4694.0,275.0,277.0,279.0,268.0,285.0,282.0,282.0,291.0,288.0,296.0,293.0,324.0,309.0,324.0,332.0,336.0,354.0,363.0,390.0,380.0,29078.0,C03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,2328.0,2003.0,1798.0,1806.0,2253.0,2928.0,1948.0,1648.0,1463.0,1436.0,1584.0,18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,2328.0,2003.0,1798.0,1806.0,2253.0,2928.0,1948.0,1648.0,1463.0,1436.0,1584.0,18653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,2328.0,2003.0,1798.0,1806.0,2253.0,2928.0,1948.0,1648.0,1463.0,1436.0,1584.0,18653.0,C03
2589.0,974.0,893.0,855.0,867.0,866.0,896.0,917.0,983.0,1035.0,1113.0,1225.0,1433.0,1756.0,2488.0,3167.0,2450.0,2943.0,3609.0,2487.0,2470.0,3984.0,2589.0,974.0,893.0,855.0,867.0,866.0,896.0,917.0,983.0,1035.0,1113.0,1225.0,1433.0,1756.0,2488.0,3167.0,2450.0,2943.0,3609.0,2487.0,2470.0,3984.0,2589.0,974.0,893.0,855.0,867.0,866.0,896.0,917.0,983.0,1035.0,1113.0,1225.0,1433.0,1756.0,2488.0,3167.0,2450.0,2943.0,3609.0,2487.0,2470.0,3984.0,C03
7975.0,1229.0,1503.0,2404.0,2615.0,1624.0,1433.0,1374.0,1331.0,1343.0,1510.0,1722.0,2953.0,2582.0,1604.0,1409.0,1352.0,1318.0,1347.0,1372.0,0.0,0.0,7975.0,1229.0,1503.0,2404.0,2615.0,1624.0,1433.0,1374.0,1331.0,1343.0,1510.0,1722.0,2953.0,2582.0,1604.0,1409.0,1352.0,1318.0,1347.0,1372.0,0.0,0.0,7975.0,1229.0,1503.0,2404.0,2615.0,1624.0,1433.0,1374.0,1331.0,1343.0,1510.0,1722.0,2953.0,2582.0,1604.0,1409.0,1352.0,1318.0,1347.0,1372.0,0.0,0.0,C03
3033.0,520.0,478.0,464.0,471.0,469.0,467.0,491.0,484.0,504.0,502.0,524.0,550.0,584.0,604.0,623.0,690.0,1149.0,2496.0,2619.0,2999.0,19279.0,3033.0,520.0,478.0,464.0,471.0,469.0,467.0,491.0,484.0,504.0,502.0,524.0,550.0,584.0,604.0,623.0,690.0,1149.0,2496.0,2619.0,2999.0,19279.0,3033.0,520.0,478.0,464.0,471.0,469.0,467.0,491.0,484.0,504.0,502.0,524.0,550.0,584.0,604.0,623.0,690.0,1149.0,2496.0,2619.0,2999.0,19279.0,C03
3128.0,472.0,475.0,460.0,447.0,460.0,445.0,470.0,468.0,479.0,491.0,510.0,531.0,537.0,599.0,604.0,664.0,723.0,812.0,901.0,2478.0,23846.0,3128.0,472.0,475.0,460.0,447.0,460.0,445.0,470.0,468.0,479.0,491.0,510.0,531.0,537.0,599.0,604.0,664.0,723.0,812.0,901.0,2478.0,23846.0,3128.0,472.0,475.0,460.0,447.0,460.0,445.0,470.0,468.0,479.0,491.0,510.0,531.0,537.0,599.0,604.0,664.0,723.0,812.0,901.0,2478.0,23846.0,C03
3076.0,460.0,433.0,431.0,415.0,402.0,429.0,429.0,426.0,442.0,444.0,483.0,1012.0,1411.0,1508.0,1443.0,1467.0,1480.0,1663.0,1946.0,2279.0,17921.0,3076.0,460.0,433.0,431.0,415.0,402.0,429.0,429.0,426.0,442.0,444.0,483.0,1012.0,1411.0,1508.0,1443.0,1467.0,1480.0,1663.0,1946.0,2279.0,17921.0,3076.0,460.0,433.0,431.0,415.0,402.0,429.0,429.0,426.0,442.0,444.0,483.0,1012.0,1411.0,1508.0,1443.0,1467.0,1480.0,1663.0,1946.0,2279.0,17921.0,C03
16640.0,866.0,758.0,742.0,697.0,703.0,688.0,683.0,682.0,689.0,731.0,733.0,768.0,884.0,963.0,1146.0,1552.0,2435.0,1565.0,1154.0,1047.0,3874.0,16640.0,866.0,758.0,742.0,697.0,703.0,688.0,683.0,682.0,689.0,731.0,733.0,768.0,884.0,963.0,1146.0,1552.0,2435.0,1565.0,1154.0,1047.0,3874.0,16640.0,866.0,758.0,742.0,697.0,703.0,688.0,683.0,682.0,689.0,731.0,733.0,768.0,884.0,963.0,1146.0,1552.0,2435.0,1565.0,1154.0,1047.0,3874.0,C03
0.0,347.0,681.0,695.0,682.0,637.0,598.0,568.0,547.0,583.0,552.0,558.0,579.0,580.0,625.0,613.0,659.0,707.0,734.0,816.0,860.0,27379.0,0.0,347.0,681.0,695.0,682.0,637.0,598.0,568.0,547.0,583.0,552.0,558.0,579.0,580.0,625.0,613.0,659.0,707.0,734.0,816.0,860.0,27379.0,0.0,347.0,681.0,695.0,682.0,637.0,598.0,568.0,547.0,583.0,552.0,558.0,579.0,580.0,625.0,613.0,659.0,707.0,734.0,816.0,860.0,27379.0,C03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,852.0,781.0,840.0,733.0,719.0,736.0,739.0,740.0,819.0,837.0,913.0,1075.0,1258.0,28266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,852.0,781.0,840.0,733.0,719.0,736.0,739.0,740.0,819.0,837.0,913.0,1075.0,1258.0,28266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,852.0,781.0,840.0,733.0,719.0,736.0,739.0,740.0,819.0,837.0,913.0,1075.0,1258.0,28266.0,C03
5105.0,389.0,404.0,395.0,396.0,417.0,423.0,435.0,445.0,462.0,472.0,493.0,532.0,556.0,1147.0,1927.0,2022.0,2098.0,2632.0,2629.0,1929.0,14692.0,5105.0,389.0,404.0,395.0,396.0,417.0,423.0,435.0,445.0,462.0,472.0,493.0,532.0,556.0,1147.0,1927.0,2022.0,2098.0,2632.0,2629.0,1929.0,14692.0,5105.0,389.0,404.0,395.0,396.0,417.0,423.0,435.0,445.0,462.0,472.0,493.0,532.0,556.0,1147.0,1927.0,2022.0,2098.0,2632.0,2629.0,1929.0,14692.0,C03
12037.0,407.0,433.0,414.0,497.0,493.0,519.0,568.0,629.0,681.0,787.0,933.0,1169.0,1499.0,6016.0,3417.0,2530.0,917.0,764.0,783.0,684.0,3823.0,12037.0,407.0,433.0,414.0,497.0,493.0,519.0,568.0,629.0,681.0,787.0,933.0,1169.0,1499.0,6016.0,3417.0,2530.0,917.0,764.0,783.0,684.0,3823.0,12037.0,407.0,433.0,414.0,497.0,493.0,519.0,568.0,629.0,681.0,787.0,933.0,1169.0,1499.0,6016.0,3417.0,2530.0,917.0,764.0,783.0,684.0,3823.0,C03
5573.0,508.0,519.0,528.0,543.0,564.0,577.0,608.0,618.0,671.0,732.0,767.0,828.0,952.0,1087.0,1342.0,3919.0,6612.0,3750.0,2568.0,1102.0,5632.0,5573.0,508.0,519.0,528.0,543.0,564.0,577.0,608.0,618.0,671.0,732.0,767.0,828.0,952.0,1087.0,1342.0,3919.0,6612.0,3750.0,2568.0,1102.0,5632.0,5573.0,508.0,519.0,528.0,543.0,564.0,577.0,608.0,618.0,671.0,732.0,767.0,828.0,952.0,1087.0,1342.0,3919.0,6612.0,3750.0,2568.0,1102.0,5632.0,C03
0.0,0.0,0.0,0.0,0.0,0.0,64.0,1813.0,1638.0,1393.0,1316.0,1365.0,1367.0,1493.0,1695.0,2650.0,2408.0,1889.0,1987.0,2671.0,1990.0,14261.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1813.0,1638.0,1393.0,1316.0,1365.0,1367.0,1493.0,1695.0,2650.0,2408.0,1889.0,1987.0,2671.0,1990.0,14261.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1813.0,1638.0,1393.0,1316.0,1365.0,1367.0,1493.0,1695.0,2650.0,2408.0,1889.0,1987.0,2671.0,1990.0,14261.0,C03
11744.0,1777.0,1299.0,1147.0,1044.0,1030.0,962.0,951.0,969.0,942.0,1007.0,1016.0,1088.0,1192.0,1248.0,1680.0,2365.0,4187.0,3192.0,1160.0,0.0,0.0,11744.0,1777.0,1299.0,1147.0,1044.0,1030.0,962.0,951.0,969.0,942.0,1007.0,1016.0,1088.0,1192.0,1248.0,1680.0,2365.0,4187.0,3192.0,1160.0,0.0,0.0,11744.0,1777.0,1299.0,1147.0,1044.0,1030.0,962.0,951.0,969.0,942.0,1007.0,1016.0,1088.0,1192.0,1248.0,1680.0,2365.0,4187.0,3192.0,1160.0,0.0,0.0,C03
% 
% 
% 
